#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
     291      21.4181       1.5029      81.8000       0.7977       1.5127       1.5505       1.6493       1.4806     137.3253
     292      21.4684       1.5617      30.6605       0.8349       1.6350       1.6635       1.7807       1.5928     132.1055
     293      21.3855       1.4894      89.5628       0.7670       1.6279       1.6614       1.7612       1.5933     144.2449
     294      21.4417       1.4586     144.7768       0.7212       1.5405       1.5884       1.6675       1.5255     138.0002
     295      21.4614       1.5399      63.1739       0.8369       1.6004       1.6465       1.7117       1.5885     135.9754
     296      21.5135       1.5494      77.1159       0.9204       1.6890       1.7365       1.8052       1.6768     133.1528
     297      21.5624       1.4616      59.4011       0.8491       1.6034       1.6321       1.7465       1.5667     161.7193
     298      21.6107       1.5381      71.9810       0.8658       1.6379       1.6706       1.7711       1.5993     150.4512
     299      21.5740       1.5422      32.3075       0.7830       1.5130       1.5478       1.6469       1.4785     157.7408
     300      21.4909       1.4847      37.7004       0.8148       1.3924       1.4336       1.5277       1.3696     157.1640
     301      21.4625       1.5041      17.8906       0.7619       1.4072       1.4603       1.5261       1.3983     137.1220
     302      21.4854       1.6119      15.2127       0.8319       1.4351       1.4789       1.5491       1.4247     152.7108
     303      21.6056       1.6902      24.7757       0.8223       1.4816       1.5213       1.5994       1.4623     147.8011
     304      21.5585       1.6870      45.7317       0.8526       1.4857       1.5232       1.6134       1.4583     154.3116
     305      21.5582       1.6165      31.4880       1.0097       1.3893       1.4274       1.5264       1.3625     153.1797
     306      21.5128       1.6819      71.2603       1.0311       1.4048       1.4517       1.5265       1.3912     152.8279
     307      21.5404       1.6289      82.4367       0.8817       1.5151       1.5362       1.6526       1.4693     145.6106
     308      21.5551       1.6382     127.0512       0.9661       1.5472       1.5701       1.7027       1.5099     160.3062
     309      21.5330       1.5929      49.6576       0.9468       1.5942       1.6175       1.7420       1.5601     158.9154
     310      21.4115       1.6009     116.1880       0.8545       1.4982       1.5318       1.6308       1.4699     150.1350
     311      21.5392       1.7050      25.3067       0.8747       1.6024       1.6459       1.7301       1.5778     152.7672
     312      21.4875       1.6371      28.0658       0.9499       1.6443       1.6861       1.7518       1.6306     159.4289
     313      21.4388       1.5872      24.2749       0.8788       1.5458       1.5743       1.6850       1.5165     138.2281
     314      21.3322       1.5868      55.5919       0.7979       1.3549       1.3902       1.4870       1.3302     123.0959
     315      21.4113       1.5444      34.7347       0.6937       1.4190       1.4567       1.5640       1.3907     128.4724
     316      21.4136       1.5623      33.9539       0.8548       1.4409       1.4862       1.5881       1.4093     138.1252
     317      21.4095       1.5833      53.4344       0.7804       1.4495       1.4917       1.5765       1.4244     128.5477
     318      21.5351       1.6042      98.6369       0.9145       1.4270       1.4540       1.5643       1.3931     145.5093
     319      21.4577       1.5276      49.2527       0.9769       1.4021       1.4433       1.5322       1.3832     140.3854
     320      21.4477       1.5433      39.6071       0.9112       1.3922       1.4234       1.5265       1.3426     134.9784
     321      21.5057       1.4849      34.8534       0.8739       1.4499       1.4938       1.5782       1.4229     156.7217
     322      21.3212       1.4665      43.2633       0.7890       1.3554       1.3919       1.5011       1.3271     140.8653
     323      21.3759       1.4224      28.3869       0.8750       1.4256       1.4660       1.5603       1.3947     135.1770
     324      21.4274       1.4600      38.5901       0.8855       1.4408       1.4903       1.5707       1.4184     139.8332
     325      21.3378       1.5016      21.0241       0.9557       1.4235       1.4418       1.5741       1.3761     125.7255
     326      21.4010       1.5247      60.1086       0.8727       1.2502       1.2798       1.4073       1.2075     127.7888
     327      21.3278       1.5636      39.4117       0.8102       1.3798       1.4071       1.5331       1.3379     131.3594
     328      21.3158       1.6302      14.1738       0.7835       1.3856       1.4162       1.5445       1.3355     126.3913
     329      21.3114       1.6676      23.0330       0.8181       1.3746       1.3977       1.5453       1.3270     132.3265
     330      21.3557       1.6144      43.9461       0.9032       1.2938       1.3331       1.4453       1.2617     142.2445
     331      21.3287       1.5956      13.9815       0.8914       1.3182       1.3533       1.4611       1.2876     116.4255
     332      21.2977       1.5399      15.9701       0.9153       1.3036       1.3361       1.4483       1.2717     141.5605
     333      21.2911       1.5664      45.5334       0.7855       1.2853       1.3275       1.4359       1.2591     127.8556
     334      21.3396       1.4260      15.5261       0.7522       1.2972       1.3229       1.4655       1.2545     129.3217
     335      21.3735       1.4332      12.4814       0.8325       1.3368       1.3798       1.4899       1.3182     143.6920
     336      21.3739       1.4575      15.8322       0.8161       1.3162       1.3624       1.4763       1.2908     145.1094
     337      21.3975       1.5458      55.0403       0.9140       1.3582       1.4013       1.5106       1.3375     148.9991
     338      21.4398       1.5554      15.6308       0.7358       1.3374       1.3637       1.4818       1.2921     140.8955
     339      21.3368       1.5323      33.4621       0.8284       1.2694       1.3128       1.4123       1.2498     137.9071
     340      21.3610       1.4485      15.6376       0.7991       1.3902       1.4282       1.5401       1.3642     130.5479
     341      21.3715       1.5072      51.3266       0.7651       1.4189       1.4551       1.5689       1.3993     133.4648
     342      21.3437       1.5443      55.0626       0.7767       1.4662       1.5077       1.6014       1.4496     136.9846
     343      21.3389       1.5225      14.8751       0.7039       1.4410       1.4781       1.5846       1.4138     140.1582
     344      21.3812       1.6035      19.0542       0.8147       1.5156       1.5544       1.6511       1.4997     120.1240
     345      21.3942       1.5192      63.0543       0.8371       1.4171       1.4475       1.5807       1.3895     127.2528
     346      21.2732       1.5131      63.3182       0.8183       1.3994       1.4502       1.5462       1.3897     159.9056
     347      21.3888       1.5196      48.9086       0.8623       1.3549       1.3986       1.4961       1.3394     141.0121
     348      21.2953       1.6131      99.6925       0.7538       1.4536       1.4806       1.5792       1.4221     137.1388
     349      21.2537       1.5423     305.8159       0.8616       1.4824       1.5298       1.5941       1.4773     116.4445
     350      21.2927       1.4310      38.7596       0.7799       1.4047       1.4514       1.5546       1.3901     132.7999
     351      21.2880       1.4425      81.3432       0.8802       1.4093       1.4312       1.5650       1.3708     135.4961
     352      21.2843       1.4710       0.0000       0.7577       1.4862       1.5189       1.6007       1.4695     127.8379
     353      21.3066       1.4991       0.0000       0.8567       1.4488       1.4940       1.5670       1.4369     150.7219
     354      21.3346       1.5107       0.0000       0.8193       1.3925       1.4326       1.5316       1.3648     132.1411
     355      21.4368       1.5136       0.0000       0.9651       1.5265       1.5616       1.6532       1.5022     149.7522
     356      21.4007       1.4972       0.0000       0.8245       1.5754       1.6091       1.7118       1.5416     149.8359
     357      21.3351       1.4145       0.0000       0.8154       1.5454       1.5803       1.6799       1.5189     126.4387
     358      21.3778       1.5099       0.0000       0.9035       1.5999       1.6379       1.7330       1.5749     142.1585
