#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
     291      21.7416       1.3263      79.6826       1.4651       2.8464       2.8959       2.9060       2.8491     191.1966
     292      21.8849       1.3399      27.4966       1.3197       3.0147       3.0508       3.0824       3.0043     185.6050
     293      21.8393       1.4359      82.0061       1.6011       2.8010       2.8498       2.8758       2.7964     180.4630
     294      21.8560       1.4579     108.0421       1.3809       2.8655       2.9198       2.9355       2.8677     203.1976
     295      21.8680       1.4249      59.6770       1.3666       2.8729       2.9287       2.9162       2.8830     184.7964
     296      21.9364       1.4574      70.5801       1.4824       2.7632       2.8099       2.8207       2.7692     191.9856
     297      21.7760       1.4040      49.8848       1.5444       2.5902       2.6396       2.6544       2.5971     200.4516
     298      21.7204       1.3970      32.0579       1.6089       2.5177       2.5646       2.5815       2.5167     191.7237
     299      21.7516       1.4361      27.1300       1.4172       2.5403       2.5824       2.6249       2.5398     174.1533
     300      21.7273       1.3898      39.9605       1.7295       2.4888       2.5313       2.5779       2.4847     183.8500
     301      21.7660       1.3697      18.1292       1.5966       2.6672       2.7106       2.7520       2.6685     180.7982
     302      21.8475       1.3900      17.0698       1.5938       2.5332       2.5808       2.6008       2.5404     199.4524
     303      21.8320       1.4679      31.5336       1.5870       2.5777       2.6239       2.6569       2.5800     180.8665
     304      21.8065       1.4079      45.3490       1.5440       2.6407       2.6892       2.7153       2.6356     198.8129
     305      21.8382       1.4075      40.9052       1.4231       2.6386       2.6867       2.7056       2.6450     197.2290
     306      21.6633       1.3530      83.7789       1.6075       2.5701       2.6204       2.6456       2.5708     183.2083
     307      21.6872       1.3097      79.6114       1.4856       2.6122       2.6639       2.6835       2.6169     196.9688
     308      21.7220       1.3798     106.1332       1.7151       2.5995       2.6427       2.6869       2.5948     192.1262
     309      21.7973       1.4215      48.6607       1.5125       2.5016       2.5462       2.5772       2.5012     188.4188
     310      21.7615       1.3563     130.5051       1.6013       2.6559       2.6958       2.7324       2.6518     181.2988
     311      21.7590       1.3947      24.7991       1.5492       2.7372       2.7788       2.8040       2.7410     194.6003
     312      21.7626       1.3274      29.7979       1.4448       2.8088       2.8543       2.8687       2.8157     184.8293
     313      21.8608       1.3637      22.4272       1.5400       2.9114       2.9498       2.9830       2.9080     192.5024
     314      21.7690       1.2904      53.3585       1.4836       2.8392       2.8765       2.9206       2.8364     196.4862
     315      21.7522       1.3970      30.1632       1.6137       2.6607       2.7121       2.7433       2.6595     196.8590
     316      21.8773       1.4059      28.7572       1.7121       2.8428       2.8897       2.9259       2.8403     174.6791
     317      21.8615       1.3450      46.9498       1.5948       2.8444       2.8915       2.9128       2.8489     195.4460
     318      21.8938       1.4314      95.7307       1.2837       2.8652       2.9197       2.9236       2.8818     193.5372
     319      21.8087       1.3664      46.8015       1.6301       2.7173       2.7669       2.7889       2.7224     202.8542
     320      21.8282       1.4297      33.0161       1.6001       2.8089       2.8527       2.8814       2.8108     180.3986
     321      21.7413       1.4578      30.5545       1.7184       2.8117       2.8642       2.8830       2.8178     178.5807
     322      21.8667       1.4115      36.5206       1.4805       2.9276       2.9736       2.9943       2.9327     198.2712
     323      21.8151       1.4496      18.9294       1.5460       2.6685       2.7158       2.7403       2.6731     174.8046
     324      21.8163       1.5284      27.8247       1.5995       2.6328       2.6822       2.7097       2.6324     179.4468
     325      21.7591       1.4907      14.1234       1.6702       2.6394       2.7004       2.7087       2.6551     191.7192
     326      21.7625       1.5539      43.6337       1.8314       2.5372       2.5931       2.6056       2.5437     184.9385
     327      21.7135       1.3862      23.6336       1.6844       2.5584       2.6122       2.6278       2.5676     205.1650
     328      21.7712       1.3888       9.2949       1.7557       2.5099       2.5627       2.5758       2.5189     195.7404
     329      21.8225       1.4017      15.5149       1.3879       2.8000       2.8483       2.8732       2.8029     199.3237
     330      21.7002       1.4806      22.1313       1.5418       2.6058       2.6547       2.6732       2.6191     185.0902
     331      21.7356       1.3898       9.7186       1.3243       2.6565       2.7143       2.7183       2.6697     174.7946
     332      21.8107       1.3924      11.9258       1.4165       2.6487       2.6996       2.7261       2.6568     176.9340
     333      21.7989       1.3788      38.3575       1.5754       2.7264       2.7722       2.7838       2.7371     188.3833
     334      21.7026       1.3686      10.8815       1.3988       2.5954       2.6419       2.6664       2.5989     179.3692
     335      21.6734       1.4112       9.8040       1.3467       2.5496       2.5930       2.6350       2.5522     173.0945
     336      21.6349       1.5364      12.2482       1.4455       2.3706       2.4088       2.4692       2.3558     177.7334
     337      21.5838       1.5559      48.4674       1.5532       2.3538       2.4012       2.4344       2.3527     165.5471
     338      21.6103       1.4817      13.4351       1.4421       2.4969       2.5331       2.5929       2.4835     175.0365
     339      21.5927       1.4593      30.5242       1.4120       2.4343       2.4766       2.5176       2.4304     184.1472
     340      21.6224       1.5068      12.2886       1.5589       2.5518       2.5887       2.6380       2.5512     168.0649
     341      21.7560       1.4501      55.8391       1.4576       2.6355       2.6706       2.7137       2.6357     183.0983
     342      21.6865       1.5181      42.7073       1.4056       2.5898       2.6243       2.6702       2.5867     182.4658
     343      21.7849       1.5065      10.3434       1.5159       2.5823       2.6158       2.6612       2.5754     188.1993
     344      21.7729       1.4849      13.4348       1.4941       2.8068       2.8453       2.8795       2.8090     181.7573
     345      21.7473       1.4338      53.5695       1.4355       2.7232       2.7562       2.7880       2.7236     185.8616
     346      21.7247       1.4593      42.2852       1.4331       2.7291       2.7644       2.8070       2.7268     202.3432
     347      21.7647       1.3724      30.3072       1.6313       2.7603       2.7910       2.8363       2.7518     195.8875
     348      21.6941       1.4372      72.9586       1.3835       2.4452       2.4794       2.5287       2.4468     177.8985
     349      21.6822       1.3914     301.1375       1.5227       2.5384       2.5693       2.6129       2.5376     183.3380
     350      21.7835       1.3831      45.7847       1.5865       2.7097       2.7432       2.7878       2.7093     191.6191
     351      21.7138       1.3671     160.5953       1.5586       2.6469       2.6755       2.7306       2.6402     184.3379
     352      21.7948       1.3824       0.0000       1.5540       2.5626       2.5987       2.6437       2.5586     188.3215
     353      21.7535       1.3955       0.0000       1.7217       2.4785       2.5094       2.5704       2.4725     191.3916
     354      21.7565       1.3419       0.0000       1.6673       2.6646       2.6919       2.7540       2.6534     193.0859
     355      21.8137       1.4006       0.0000       1.6496       2.5886       2.6280       2.6565       2.5886     186.1251
     356      21.7979       1.3646       0.0000       1.5581       2.5450       2.5789       2.6055       2.5516     175.8223
     357      21.6850       1.3875       0.0000       1.6063       2.3396       2.3721       2.4174       2.3365     169.9935
     358      21.7848       1.3951       0.0000       1.4333       2.4749       2.5121       2.5464       2.4745     172.5238
